client_id,name,age,gender,marital_status,employment_status,location,annual_income,housing_condition,private_car,number_credits_loans,national_bank_reported,credit_score,app_installed,email,phone
47148765,Cynthia Villarreal,74,Male,Divorced,Unemployed,Port Manuelfort,97417.62,Own,True,4,False,779,True,kimberlydennis@example.net,270.862.5804x526
524744214,Cynthia Solis,55,Female,Single,Employed,South Brent,71365.22,Own,True,4,True,758,False,wmorris@example.com,785-835-4409
403,Jennifer Hahn,40,Female,Single,Unemployed,Zacharymouth,70280.62,Mortgage,True,3,True,371,True,banderson@example.com,+1-436-845-6877x9903
316037280,Tom Castillo,79,Female,Married,Unemployed,Kimberlyburgh,51474.93,Own,True,4,True,476,False,xbanks@example.org,434-550-7197x482
6782494,Stephen Moore,79,Male,Divorced,Employed,Marshallville,194045.38,Mortgage,False,2,True,464,True,daniellehughes@example.com,262-258-9827
730896,Mary Green,56,Female,Divorced,Employed,Port Amber,223824.29,Own,True,5,True,396,False,martinjoseph@example.com,819-961-3143x01051
644417411,Jose Friedman,66,Female,Divorced,Employed,Morganmouth,25000.0,Own,True,2,True,765,False,hwoodard@example.org,(575)954-5420x9096
251077056,Thomas Brown,80,Male,Single,Unemployed,Port Victoria,57046.23,Own,False,1,True,591,False,dana29@example.com,001-405-532-7178x5598
9177,Stephanie Jefferson,33,Female,Married,Unemployed,Elliottport,93108.6,Mortgage,True,4,True,571,False,vcollins@example.net,+1-325-717-4407x73785
3543,Jake Hill,22,Male,Divorced,Employed,Robertview,34480.97,Rent,False,1,True,405,True,christopher59@example.org,346-471-0214x799
38955,Victoria Vargas,74,Male,Married,Unemployed,Port Christineport,46329.1,Mortgage,False,1,True,648,True,bsantos@example.net,+1-516-287-2491x7674
4869948,Denise Ballard,23,Male,Divorced,Employed,West Jenniferfort,26658.77,Rent,False,1,True,468,True,eddietaylor@example.net,686.845.9236
741,Troy Schneider,78,Female,Married,Self-Employed,New Jerome,25000.0,Rent,True,2,True,318,False,michelle88@example.net,516.671.3624
178232571,Michael Hernandez,46,Male,Married,Unemployed,Port Laura,66521.15,Rent,False,3,True,367,False,andreariddle@example.net,638.529.4540x86543
3129364,Kurt Graham,34,Female,Married,Unemployed,North Kim,56273.65,Own,True,2,True,734,True,sandra67@example.org,9936697340
961330,Rebecca Fisher,50,Male,Divorced,Employed,Knightfurt,82603.83,Own,False,3,True,494,True,lorimoore@example.com,(226)251-5459
30042571,Sherri Davis,60,Male,Divorced,Employed,Chaseberg,42852.84,Mortgage,False,2,True,454,False,lcooke@example.net,548-922-7384
42,Melanie Adams,79,Male,Married,Unemployed,Port Christian,38017.9,Mortgage,True,2,False,830,False,garyhunter@example.net,(666)680-1238
58172,Daniel Bailey,32,Male,Divorced,Self-Employed,Samanthatown,81131.15,Mortgage,True,5,True,748,True,shawnaalvarez@example.net,001-556-915-4655
85923,Aaron Green,39,Female,Married,Self-Employed,South Catherineshire,172881.03,Own,False,5,True,328,False,kathryn58@example.com,(548)466-3078x19801
4291,Frank Murphy,73,Male,Single,Employed,East Dylan,102552.37,Mortgage,True,4,True,800,True,christinecole@example.com,238-538-8833x6183
2179,Samantha White,78,Female,Married,Self-Employed,Zacharyland,185261.32,Own,False,4,True,423,True,fsalazar@example.com,(760)521-1836
19889,Mark Kaufman,48,Female,Single,Unemployed,Mitchellhaven,45261.79,Rent,True,2,True,540,False,katie54@example.net,+1-486-866-3256x730
9776,Anthony Harvey,36,Female,Divorced,Self-Employed,Seanborough,51601.79,Own,True,2,True,694,True,allenjessica@example.net,(830)767-4201x2524
5961,Christopher Jackson,56,Male,Single,Self-Employed,North Sarah,75698.67,Mortgage,True,2,True,527,False,bcabrera@example.net,+1-897-637-3134
58163,David Jacobson,49,Male,Married,Unemployed,South Thomasberg,41864.04,Mortgage,False,3,True,840,False,laura58@example.org,(361)372-0686x74000
190,Tyler Howard,73,Female,Single,Self-Employed,South Stephanie,42246.45,Mortgage,False,1,True,539,True,yschmidt@example.org,(994)596-3500
610849308,Robert Hawkins,35,Female,Single,Employed,North Jennifermouth,58751.69,Rent,True,2,True,364,True,david93@example.net,+1-247-657-9919x00853
395,Joe Drake,40,Male,Single,Employed,East Joshuaville,33816.79,Mortgage,False,2,True,569,True,timothy72@example.net,636-990-5305
286496235,Michelle Higgins,67,Male,Married,Self-Employed,Andradeland,73340.03,Own,False,4,True,605,True,melanie94@example.org,(224)388-4369x019
45612788,Becky Jackson,41,Female,Single,Self-Employed,New Nancyborough,68657.86,Mortgage,False,2,True,431,True,raymondhuerta@example.org,001-927-487-2847
4541,Sarah Stewart,24,Female,Single,Employed,East Sueshire,25000.0,Mortgage,True,1,True,443,False,nathaniel07@example.net,+1-327-700-2381x8116
67041,Lindsey Hill,76,Female,Married,Self-Employed,Jenniferchester,79219.44,Rent,False,4,True,704,False,sandra91@example.net,569.514.3225x649
57169,Tiffany Sullivan,70,Female,Single,Self-Employed,Whiteview,25000.0,Mortgage,False,1,False,777,False,martinmakayla@example.org,(896)417-1793
